image_url,name,publisher,description,category,tags,price,review_score,review_count,stock_quantity,date_added
https://example.com/images/compact_mechanical_keyboard_702.jpg,Compact Mechanical Keyboard 702,BlueRiver Outfitters,"The Compact Mechanical Keyboard 702 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,giftable compact wireless versatile premium,625.45,3.04,8218,1598,2023-09-29
https://example.com/images/classic_noise_cancelling_headphones_122.jpg,Classic Noise Cancelling Headphones 122,BlueRiver Outfitters,"The Classic Noise Cancelling Headphones 122 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,bestseller compact modern limitededition portable,597.91,4.85,305,1659,2022-02-05
https://example.com/images/classic_fitness_tracker_926.jpg,Classic Fitness Tracker 926,SilverLine Electronics,"The Classic Fitness Tracker 926 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,versatile ergonomic modern compact essential,570.69,4.66,6232,61,2019-06-12
https://example.com/images/advanced_electric_kettle_185.jpg,Advanced Electric Kettle 185,BrightLeaf Publishing,"The Advanced Electric Kettle 185 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,ergonomic modern bestseller limitededition durable,145.25,4.6,6701,1535,2021-09-02
https://example.com/images/portable_gaming_mouse_429.jpg,Portable Gaming Mouse 429,BrightLeaf Publishing,"The Portable Gaming Mouse 429 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,newarrival modern limitededition bestseller portable,68.31,3.77,1032,372,2018-03-31
https://example.com/images/portable_fitness_tracker_635.jpg,Portable Fitness Tracker 635,BrightLeaf Publishing,"The Portable Fitness Tracker 635 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,rechargeable wireless essential bestseller giftable,209.3,2.97,3975,696,2025-12-04
https://example.com/images/professional_smartphone_stand_434.jpg,Professional Smartphone Stand 434,Horizon Tech,"The Professional Smartphone Stand 434 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,waterproof newarrival portable modern wireless,25.78,1.72,759,964,2022-04-23
https://example.com/images/ultra_gaming_mouse_914.jpg,Ultra Gaming Mouse 914,BlueRiver Outfitters,"The Ultra Gaming Mouse 914 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,limitededition waterproof wireless rechargeable newarrival,540.56,2.19,4516,1534,2017-08-03
https://example.com/images/wireless_external_hard_drive_550.jpg,Wireless External Hard Drive 550,NorthPeak,"The Wireless External Hard Drive 550 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,versatile limitededition rechargeable giftable essential,616.34,1.44,5284,485,2022-09-03
https://example.com/images/classic_yoga_mat_423.jpg,Classic Yoga Mat 423,Horizon Tech,"The Classic Yoga Mat 423 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,bestseller premium portable ergonomic wireless,312.7,2.3,9184,527,2020-02-17
https://example.com/images/advanced_graphic_t-shirt_973.jpg,Advanced Graphic T-Shirt 973,SilverLine Electronics,"The Advanced Graphic T-Shirt 973 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,giftable lightweight ergonomic bestseller limitededition,312.79,2.16,3671,1979,2021-11-18
https://example.com/images/eco_external_hard_drive_944.jpg,Eco External Hard Drive 944,Maple Street Press,"The Eco External Hard Drive 944 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,lightweight premium versatile essential durable,511.71,1.57,5593,1822,2017-02-13
https://example.com/images/portable_electric_kettle_772.jpg,Portable Electric Kettle 772,Summit Gear Co.,"The Portable Electric Kettle 772 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,waterproof modern ergonomic lightweight newarrival,10.76,1.6,3625,961,2020-05-19
https://example.com/images/classic_cookbook_513.jpg,Classic Cookbook 513,Summit Gear Co.,"The Classic Cookbook 513 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,portable premium compact durable waterproof,279.57,1.86,7316,1599,2025-07-22
https://example.com/images/portable_mechanical_keyboard_808.jpg,Portable Mechanical Keyboard 808,BrightLeaf Publishing,"The Portable Mechanical Keyboard 808 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,essential wireless portable limitededition bestseller,395.73,2.03,9249,1591,2022-08-25
https://example.com/images/professional_cookware_set_901.jpg,Professional Cookware Set 901,SilverLine Electronics,"The Professional Cookware Set 901 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,portable giftable essential ergonomic premium,639.02,2.76,6153,332,2016-04-20
https://example.com/images/eco_mechanical_keyboard_715.jpg,Eco Mechanical Keyboard 715,UrbanNest,"The Eco Mechanical Keyboard 715 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,portable essential wireless compact modern,51.87,3.57,1734,1855,2024-09-20
https://example.com/images/premium_running_shoes_818.jpg,Premium Running Shoes 818,UrbanNest,"The Premium Running Shoes 818 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,rechargeable ergonomic modern giftable essential,132.97,2.95,2003,301,2021-12-23
https://example.com/images/premium_led_desk_lamp_602.jpg,Premium LED Desk Lamp 602,Horizon Tech,"The Premium LED Desk Lamp 602 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,limitededition rechargeable ergonomic waterproof giftable,289.28,3.31,814,992,2023-03-02
https://example.com/images/advanced_4k_monitor_456.jpg,Advanced 4K Monitor 456,Summit Gear Co.,"The Advanced 4K Monitor 456 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,bestseller portable essential waterproof compact,404.82,3.27,6474,1049,2018-04-07
https://example.com/images/wireless_running_shoes_230.jpg,Wireless Running Shoes 230,NorthPeak,"The Wireless Running Shoes 230 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,wireless limitededition premium waterproof portable,248.59,2.95,6433,467,2025-12-30
https://example.com/images/ultra_stainless_steel_water_bottle_349.jpg,Ultra Stainless Steel Water Bottle 349,NorthPeak,"The Ultra Stainless Steel Water Bottle 349 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,newarrival lightweight wireless versatile limitededition,305.95,2.46,2930,1784,2024-03-14
https://example.com/images/advanced_noise_cancelling_headphones_212.jpg,Advanced Noise Cancelling Headphones 212,Summit Gear Co.,"The Advanced Noise Cancelling Headphones 212 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,giftable versatile premium durable compact,139.81,1.19,9500,1488,2019-05-17
https://example.com/images/compact_stainless_steel_water_bottle_349.jpg,Compact Stainless Steel Water Bottle 349,BlueRiver Outfitters,"The Compact Stainless Steel Water Bottle 349 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,essential limitededition versatile compact bestseller,681.71,2.79,2729,466,2021-04-08
https://example.com/images/smart_led_desk_lamp_590.jpg,Smart LED Desk Lamp 590,Maple Street Press,"The Smart LED Desk Lamp 590 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,versatile compact waterproof bestseller wireless,633.48,2.16,7325,1064,2022-01-11
https://example.com/images/smart_4k_monitor_264.jpg,Smart 4K Monitor 264,SilverLine Electronics,"The Smart 4K Monitor 264 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,waterproof newarrival giftable rechargeable modern,700.37,4.97,9452,909,2023-01-05
https://example.com/images/professional_stainless_steel_water_bottle_228.jpg,Professional Stainless Steel Water Bottle 228,Summit Gear Co.,"The Professional Stainless Steel Water Bottle 228 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,portable compact limitededition durable lightweight,265.98,4.39,9735,691,2022-06-20
https://example.com/images/ultra_running_shoes_655.jpg,Ultra Running Shoes 655,BrightLeaf Publishing,"The Ultra Running Shoes 655 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,lightweight durable giftable premium rechargeable,778.41,3.04,7081,1033,2022-02-03
https://example.com/images/professional_cookbook_468.jpg,Professional Cookbook 468,Maple Street Press,"The Professional Cookbook 468 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,premium versatile newarrival giftable rechargeable,302.28,4.51,8265,1006,2018-10-10
https://example.com/images/professional_office_chair_253.jpg,Professional Office Chair 253,Horizon Tech,"The Professional Office Chair 253 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,portable waterproof giftable essential ergonomic,396.88,2.45,3679,1062,2024-11-25
https://example.com/images/portable_stainless_steel_water_bottle_317.jpg,Portable Stainless Steel Water Bottle 317,BrightLeaf Publishing,"The Portable Stainless Steel Water Bottle 317 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,compact bestseller rechargeable portable essential,469.97,3.63,5880,1529,2025-05-15
https://example.com/images/classic_fitness_tracker_522.jpg,Classic Fitness Tracker 522,NorthPeak,"The Classic Fitness Tracker 522 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,versatile wireless modern essential waterproof,438.52,2.09,2085,1886,2022-05-08
https://example.com/images/portable_cookware_set_147.jpg,Portable Cookware Set 147,SilverLine Electronics,"The Portable Cookware Set 147 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,compact durable ergonomic bestseller wireless,698.55,4.12,1595,880,2020-01-26
https://example.com/images/portable_led_desk_lamp_248.jpg,Portable LED Desk Lamp 248,Summit Gear Co.,"The Portable LED Desk Lamp 248 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,giftable waterproof portable compact essential,554.74,1.13,9273,580,2025-04-23
https://example.com/images/compact_science_fiction_novel_259.jpg,Compact Science Fiction Novel 259,Maple Street Press,"The Compact Science Fiction Novel 259 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,giftable durable essential modern compact,675.5,3.48,5397,715,2023-10-13
https://example.com/images/portable_mechanical_keyboard_198.jpg,Portable Mechanical Keyboard 198,Summit Gear Co.,"The Portable Mechanical Keyboard 198 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,essential limitededition premium durable portable,341.22,3.2,1618,1145,2020-09-18
https://example.com/images/smart_graphic_t-shirt_892.jpg,Smart Graphic T-Shirt 892,Horizon Tech,"The Smart Graphic T-Shirt 892 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,giftable compact waterproof durable versatile,238.67,1.83,5659,1349,2018-11-24
https://example.com/images/eco_bluetooth_speaker_596.jpg,Eco Bluetooth Speaker 596,SilverLine Electronics,"The Eco Bluetooth Speaker 596 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,lightweight bestseller compact waterproof rechargeable,331.56,4.66,4075,1877,2016-12-13
https://example.com/images/smart_electric_kettle_193.jpg,Smart Electric Kettle 193,Summit Gear Co.,"The Smart Electric Kettle 193 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,rechargeable lightweight limitededition versatile portable,145.91,3.17,8100,908,2023-12-30
https://example.com/images/eco_smartphone_stand_237.jpg,Eco Smartphone Stand 237,SilverLine Electronics,"The Eco Smartphone Stand 237 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,premium compact limitededition portable bestseller,747.09,4.64,6589,880,2017-05-01
https://example.com/images/classic_mechanical_keyboard_187.jpg,Classic Mechanical Keyboard 187,BlueRiver Outfitters,"The Classic Mechanical Keyboard 187 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,limitededition durable newarrival premium ergonomic,324.76,4.06,9251,828,2020-10-01
https://example.com/images/classic_electric_kettle_571.jpg,Classic Electric Kettle 571,BlueRiver Outfitters,"The Classic Electric Kettle 571 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,durable waterproof rechargeable modern ergonomic,113.9,1.1,7898,564,2019-06-19
https://example.com/images/wireless_action_camera_279.jpg,Wireless Action Camera 279,UrbanNest,"The Wireless Action Camera 279 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,compact essential portable bestseller versatile,572.09,3.04,5890,1383,2019-04-02
https://example.com/images/wireless_smartphone_stand_539.jpg,Wireless Smartphone Stand 539,UrbanNest,"The Wireless Smartphone Stand 539 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,lightweight waterproof ergonomic giftable modern,74.58,3.81,4665,1946,2025-05-31
https://example.com/images/portable_graphic_t-shirt_750.jpg,Portable Graphic T-Shirt 750,SilverLine Electronics,"The Portable Graphic T-Shirt 750 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,newarrival portable ergonomic giftable premium,366.04,4.11,41,1476,2024-08-26
https://example.com/images/ultra_bluetooth_speaker_234.jpg,Ultra Bluetooth Speaker 234,Horizon Tech,"The Ultra Bluetooth Speaker 234 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,compact essential limitededition portable ergonomic,786.9,2.56,8370,819,2018-06-22
https://example.com/images/premium_mechanical_keyboard_667.jpg,Premium Mechanical Keyboard 667,Summit Gear Co.,"The Premium Mechanical Keyboard 667 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,bestseller compact lightweight portable waterproof,353.9,3.56,863,1344,2017-05-07
https://example.com/images/portable_bluetooth_speaker_310.jpg,Portable Bluetooth Speaker 310,BrightLeaf Publishing,"The Portable Bluetooth Speaker 310 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,rechargeable durable wireless bestseller premium,586.6,1.92,1199,1928,2019-02-15
https://example.com/images/premium_gaming_mouse_785.jpg,Premium Gaming Mouse 785,Horizon Tech,"The Premium Gaming Mouse 785 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,limitededition bestseller ergonomic premium modern,378.57,3.33,623,902,2021-07-05
https://example.com/images/advanced_office_chair_805.jpg,Advanced Office Chair 805,NorthPeak,"The Advanced Office Chair 805 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,portable ergonomic rechargeable versatile giftable,385.49,1.61,5817,1359,2022-02-22
https://example.com/images/compact_bluetooth_speaker_998.jpg,Compact Bluetooth Speaker 998,UrbanNest,"The Compact Bluetooth Speaker 998 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,modern limitededition premium rechargeable lightweight,259.28,3.69,9869,1940,2025-07-19
https://example.com/images/professional_noise_cancelling_headphones_620.jpg,Professional Noise Cancelling Headphones 620,BrightLeaf Publishing,"The Professional Noise Cancelling Headphones 620 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,wireless rechargeable lightweight durable giftable,445.74,1.68,7006,1671,2018-07-10
https://example.com/images/eco_cookbook_943.jpg,Eco Cookbook 943,UrbanNest,"The Eco Cookbook 943 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,versatile essential premium compact portable,568.41,3.97,7375,1214,2020-10-11
https://example.com/images/classic_stainless_steel_water_bottle_679.jpg,Classic Stainless Steel Water Bottle 679,Maple Street Press,"The Classic Stainless Steel Water Bottle 679 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,ergonomic waterproof modern limitededition essential,189.59,4.35,9421,556,2020-01-20
https://example.com/images/eco_external_hard_drive_138.jpg,Eco External Hard Drive 138,BlueRiver Outfitters,"The Eco External Hard Drive 138 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,wireless giftable ergonomic portable modern,750.27,2.37,6394,1562,2025-01-15
https://example.com/images/professional_led_desk_lamp_794.jpg,Professional LED Desk Lamp 794,Maple Street Press,"The Professional LED Desk Lamp 794 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,compact ergonomic bestseller giftable lightweight,68.31,1.83,9354,195,2025-09-07
https://example.com/images/compact_fitness_tracker_780.jpg,Compact Fitness Tracker 780,Summit Gear Co.,"The Compact Fitness Tracker 780 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,waterproof modern newarrival compact ergonomic,685.96,2.23,3832,88,2017-05-13
https://example.com/images/wireless_external_hard_drive_961.jpg,Wireless External Hard Drive 961,UrbanNest,"The Wireless External Hard Drive 961 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,portable giftable waterproof ergonomic rechargeable,66.95,4.17,6655,563,2019-03-30
https://example.com/images/eco_smartphone_stand_949.jpg,Eco Smartphone Stand 949,SilverLine Electronics,"The Eco Smartphone Stand 949 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,giftable bestseller compact limitededition lightweight,140.76,1.85,8288,591,2020-02-01
https://example.com/images/premium_4k_monitor_367.jpg,Premium 4K Monitor 367,BrightLeaf Publishing,"The Premium 4K Monitor 367 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,bestseller essential giftable ergonomic limitededition,240.13,3.45,9472,967,2020-06-08
https://example.com/images/classic_running_shoes_137.jpg,Classic Running Shoes 137,Horizon Tech,"The Classic Running Shoes 137 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,rechargeable premium versatile compact durable,410.04,4.16,4095,1380,2018-01-11
https://example.com/images/professional_running_shoes_661.jpg,Professional Running Shoes 661,BrightLeaf Publishing,"The Professional Running Shoes 661 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,wireless limitededition premium compact bestseller,560.59,1.06,7449,108,2018-06-18
https://example.com/images/ultra_fitness_tracker_132.jpg,Ultra Fitness Tracker 132,NorthPeak,"The Ultra Fitness Tracker 132 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,modern waterproof premium newarrival portable,155.1,1.29,3120,1143,2020-10-11
https://example.com/images/classic_electric_kettle_697.jpg,Classic Electric Kettle 697,BrightLeaf Publishing,"The Classic Electric Kettle 697 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,essential compact newarrival bestseller durable,717.93,3.3,322,704,2016-02-17
https://example.com/images/classic_noise_cancelling_headphones_997.jpg,Classic Noise Cancelling Headphones 997,SilverLine Electronics,"The Classic Noise Cancelling Headphones 997 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,rechargeable waterproof durable portable ergonomic,443.41,2.44,1270,535,2025-05-16
https://example.com/images/wireless_yoga_mat_659.jpg,Wireless Yoga Mat 659,NorthPeak,"The Wireless Yoga Mat 659 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,bestseller limitededition giftable modern portable,483.17,3.69,3809,1992,2017-08-11
https://example.com/images/premium_electric_kettle_255.jpg,Premium Electric Kettle 255,BlueRiver Outfitters,"The Premium Electric Kettle 255 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,premium waterproof durable portable giftable,312.49,1.14,2471,944,2022-03-06
https://example.com/images/smart_gaming_mouse_815.jpg,Smart Gaming Mouse 815,UrbanNest,"The Smart Gaming Mouse 815 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,modern bestseller durable portable ergonomic,672.5,2.78,8139,1744,2024-06-12
https://example.com/images/eco_4k_monitor_954.jpg,Eco 4K Monitor 954,Horizon Tech,"The Eco 4K Monitor 954 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,premium waterproof lightweight bestseller modern,326.56,1.04,8074,856,2019-03-10
https://example.com/images/ultra_noise_cancelling_headphones_884.jpg,Ultra Noise Cancelling Headphones 884,Horizon Tech,"The Ultra Noise Cancelling Headphones 884 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,compact versatile giftable newarrival rechargeable,111.86,2.94,6103,299,2020-07-29
https://example.com/images/eco_electric_kettle_687.jpg,Eco Electric Kettle 687,SilverLine Electronics,"The Eco Electric Kettle 687 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,bestseller waterproof modern durable essential,121.84,3.2,8813,194,2019-01-28
https://example.com/images/ultra_cookware_set_799.jpg,Ultra Cookware Set 799,Horizon Tech,"The Ultra Cookware Set 799 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,lightweight newarrival waterproof essential durable,245.51,4.96,7033,1850,2022-08-14
https://example.com/images/compact_fitness_tracker_478.jpg,Compact Fitness Tracker 478,NorthPeak,"The Compact Fitness Tracker 478 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,wireless giftable durable premium lightweight,244.09,2.14,4425,504,2025-01-14
https://example.com/images/wireless_fitness_tracker_537.jpg,Wireless Fitness Tracker 537,BlueRiver Outfitters,"The Wireless Fitness Tracker 537 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,giftable compact newarrival limitededition portable,444.28,1.31,3470,1458,2021-09-27
https://example.com/images/advanced_running_shoes_272.jpg,Advanced Running Shoes 272,NorthPeak,"The Advanced Running Shoes 272 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,compact portable modern essential giftable,439.92,3.49,774,1998,2021-01-17
https://example.com/images/classic_bluetooth_speaker_860.jpg,Classic Bluetooth Speaker 860,BrightLeaf Publishing,"The Classic Bluetooth Speaker 860 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,lightweight bestseller wireless modern premium,47.61,4.5,1826,1487,2018-03-03
https://example.com/images/premium_graphic_t-shirt_196.jpg,Premium Graphic T-Shirt 196,BrightLeaf Publishing,"The Premium Graphic T-Shirt 196 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,newarrival rechargeable limitededition essential versatile,230.75,1.76,4963,1446,2020-09-11
https://example.com/images/ultra_cookware_set_190.jpg,Ultra Cookware Set 190,NorthPeak,"The Ultra Cookware Set 190 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,essential rechargeable ergonomic wireless modern,464.84,1.25,2292,1399,2022-07-18
https://example.com/images/classic_running_shoes_814.jpg,Classic Running Shoes 814,BrightLeaf Publishing,"The Classic Running Shoes 814 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,compact wireless rechargeable premium limitededition,502.49,4.17,24,696,2025-10-21
https://example.com/images/advanced_graphic_t-shirt_875.jpg,Advanced Graphic T-Shirt 875,BrightLeaf Publishing,"The Advanced Graphic T-Shirt 875 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,premium bestseller lightweight portable ergonomic,187.16,2.57,4423,1124,2024-02-01
