imageUrl,name,publisher,description,category,tags,price,reviewScore,reviewCount,stockQuantity,dateAdded,id,photoAuthor,photoAuthorUrl
https://example.com/images/ultra_stainless_steel_water_bottle_349.jpg,Ultra Stainless Steel Water Bottle 349,NorthPeak,"The Ultra Stainless Steel Water Bottle 349 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"New Arrival, Lightweight, Wireless, Versatile, Limited Edition",305.95,2.5,2930,1784,2024-03-14,z~=NBX42y[jE,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/advanced_noise_cancelling_headphones_212.jpg,Advanced Noise Cancelling Headphones 212,Summit Gear Co.,"The Advanced Noise Cancelling Headphones 212 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Giftable, Versatile, Premium, Durable, Compact",139.81,1.2,9500,1488,2019-05-17,]97f5n5My=.~,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/compact_stainless_steel_water_bottle_349.jpg,Compact Stainless Steel Water Bottle 349,BlueRiver Outfitters,"The Compact Stainless Steel Water Bottle 349 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Essential, Limited Edition, Versatile, Compact, Bestseller",681.71,2.8,2729,466,2021-04-08,-.IVo.xfbfC5,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/smart_led_desk_lamp_590.jpg,Smart LED Desk Lamp 590,Maple Street Press,"The Smart LED Desk Lamp 590 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Versatile, Compact, Waterproof, Bestseller, Wireless",633.48,2.2,7325,1064,2022-01-11,"%qZ`oyD67,L8",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/smart_4k_monitor_264.jpg,Smart 4K Monitor 264,SilverLine Electronics,"The Smart 4K Monitor 264 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Waterproof, New Arrival, Giftable, Rechargeable, Modern",700.37,5.0,9452,909,2023-01-05,umHbP3\Mz6\X,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/professional_stainless_steel_water_bottle_228.jpg,Professional Stainless Steel Water Bottle 228,Summit Gear Co.,"The Professional Stainless Steel Water Bottle 228 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Portable, Compact, Limited Edition, Durable, Lightweight",265.98,4.4,9735,691,2022-06-20,W%2BQ;;i9eHR,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/ultra_running_shoes_655.jpg,Ultra Running Shoes 655,BrightLeaf Publishing,"The Ultra Running Shoes 655 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Lightweight, Durable, Giftable, Premium, Rechargeable",778.41,3.0,7081,1033,2022-02-03,"?_u^).,#lM@|",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/professional_cookbook_468.jpg,Professional Cookbook 468,Maple Street Press,"The Professional Cookbook 468 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Premium, Versatile, New Arrival, Giftable, Rechargeable",302.28,4.5,8265,1006,2018-10-10,?1fG%iyakR~j,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/professional_office_chair_253.jpg,Professional Office Chair 253,Horizon Tech,"The Professional Office Chair 253 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Portable, Waterproof, Giftable, Essential, Ergonomic",396.88,2.5,3679,1062,2024-11-25,ixevkT<\Cmah,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/portable_stainless_steel_water_bottle_317.jpg,Portable Stainless Steel Water Bottle 317,BrightLeaf Publishing,"The Portable Stainless Steel Water Bottle 317 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Compact, Bestseller, Rechargeable, Portable, Essential",469.97,3.6,5880,1529,2025-05-15,`M>H3?s+%Ee!,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/classic_fitness_tracker_522.jpg,Classic Fitness Tracker 522,NorthPeak,"The Classic Fitness Tracker 522 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Versatile, Wireless, Modern, Essential, Waterproof",438.52,2.1,2085,1886,2022-05-08,3"Hi^7~*[naB,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/portable_cookware_set_147.jpg,Portable Cookware Set 147,SilverLine Electronics,"The Portable Cookware Set 147 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Compact, Durable, Ergonomic, Bestseller, Wireless",698.55,4.1,1595,880,2020-01-26,#%s5jzbSX>K],Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/portable_led_desk_lamp_248.jpg,Portable LED Desk Lamp 248,Summit Gear Co.,"The Portable LED Desk Lamp 248 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Giftable, Waterproof, Portable, Compact, Essential",554.74,1.1,9273,580,2025-04-23,4$M1<suTG?]8,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/compact_science_fiction_novel_259.jpg,Compact Science Fiction Novel 259,Maple Street Press,"The Compact Science Fiction Novel 259 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Giftable, Durable, Essential, Modern, Compact",675.5,3.5,5397,715,2023-10-13,<c.-.Ub!>K+X,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/portable_mechanical_keyboard_198.jpg,Portable Mechanical Keyboard 198,Summit Gear Co.,"The Portable Mechanical Keyboard 198 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Essential, Limited Edition, Premium, Durable, Portable",341.22,3.2,1618,1145,2020-09-18,"+dY1.4:bSP1,",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/smart_graphic_t-shirt_892.jpg,Smart Graphic T-Shirt 892,Horizon Tech,"The Smart Graphic T-Shirt 892 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Giftable, Compact, Waterproof, Durable, Versatile",238.67,1.8,5659,1349,2018-11-24,dr4]B!0C*fJ6,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_bluetooth_speaker_596.jpg,Eco Bluetooth Speaker 596,SilverLine Electronics,"The Eco Bluetooth Speaker 596 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Lightweight, Bestseller, Compact, Waterproof, Rechargeable",331.56,4.7,4075,1877,2016-12-13,cO%Noyd(f7l_,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/smart_electric_kettle_193.jpg,Smart Electric Kettle 193,Summit Gear Co.,"The Smart Electric Kettle 193 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Rechargeable, Lightweight, Limited Edition, Versatile, Portable",145.91,3.2,8100,908,2023-12-30,"AR""Fk$pL:g,o",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_smartphone_stand_237.jpg,Eco Smartphone Stand 237,SilverLine Electronics,"The Eco Smartphone Stand 237 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Premium, Compact, Limited Edition, Portable, Bestseller",747.09,4.6,6589,880,2017-05-01,u2)Z'wHB'uI4,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/classic_mechanical_keyboard_187.jpg,Classic Mechanical Keyboard 187,BlueRiver Outfitters,"The Classic Mechanical Keyboard 187 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Limited Edition, Durable, New Arrival, Premium, Ergonomic",324.76,4.1,9251,828,2020-10-01,A&f}6W\h7.!+,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/classic_electric_kettle_571.jpg,Classic Electric Kettle 571,BlueRiver Outfitters,"The Classic Electric Kettle 571 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Durable, Waterproof, Rechargeable, Modern, Ergonomic",113.9,1.1,7898,564,2019-06-19,>5Q0VS5i^"#U,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/wireless_action_camera_279.jpg,Wireless Action Camera 279,UrbanNest,"The Wireless Action Camera 279 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Compact, Essential, Portable, Bestseller, Versatile",572.09,3.0,5890,1383,2019-04-02,"^;Ot?2,)'3$f",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/wireless_smartphone_stand_539.jpg,Wireless Smartphone Stand 539,UrbanNest,"The Wireless Smartphone Stand 539 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Lightweight, Waterproof, Ergonomic, Giftable, Modern",74.58,3.8,4665,1946,2025-05-31,C=bDgO0?nVBO,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/portable_graphic_t-shirt_750.jpg,Portable Graphic T-Shirt 750,SilverLine Electronics,"The Portable Graphic T-Shirt 750 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"New Arrival, Portable, Ergonomic, Giftable, Premium",366.04,4.1,41,1476,2024-08-26,"qX?^6Bqn,?@~",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/ultra_bluetooth_speaker_234.jpg,Ultra Bluetooth Speaker 234,Horizon Tech,"The Ultra Bluetooth Speaker 234 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Compact, Essential, Limited Edition, Portable, Ergonomic",786.9,2.6,8370,819,2018-06-22,zCt3!L)Xc'Y9,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/premium_mechanical_keyboard_667.jpg,Premium Mechanical Keyboard 667,Summit Gear Co.,"The Premium Mechanical Keyboard 667 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Bestseller, Compact, Lightweight, Portable, Waterproof",353.9,3.6,863,1344,2017-05-07,W{7S\*|2hAk),Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/portable_bluetooth_speaker_310.jpg,Portable Bluetooth Speaker 310,BrightLeaf Publishing,"The Portable Bluetooth Speaker 310 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Rechargeable, Durable, Wireless, Bestseller, Premium",586.6,1.9,1199,1928,2019-02-15,53<|;}l9ujby,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/premium_gaming_mouse_785.jpg,Premium Gaming Mouse 785,Horizon Tech,"The Premium Gaming Mouse 785 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Limited Edition, Bestseller, Ergonomic, Premium, Modern",378.57,3.3,623,902,2021-07-05,Mf8y2[7@6N7E,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/advanced_office_chair_805.jpg,Advanced Office Chair 805,NorthPeak,"The Advanced Office Chair 805 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Portable, Ergonomic, Rechargeable, Versatile, Giftable",385.49,1.6,5817,1359,2022-02-22,no?0A=Q!e]M*,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/compact_bluetooth_speaker_998.jpg,Compact Bluetooth Speaker 998,UrbanNest,"The Compact Bluetooth Speaker 998 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Modern, Limited Edition, Premium, Rechargeable, Lightweight",259.28,3.7,9869,1940,2025-07-19,6zqw'__ggVE*,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/professional_noise_cancelling_headphones_620.jpg,Professional Noise Cancelling Headphones 620,BrightLeaf Publishing,"The Professional Noise Cancelling Headphones 620 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Wireless, Rechargeable, Lightweight, Durable, Giftable",445.74,1.7,7006,1671,2018-07-10,p]i;5sV^/d];,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_cookbook_943.jpg,Eco Cookbook 943,UrbanNest,"The Eco Cookbook 943 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Versatile, Essential, Premium, Compact, Portable",568.41,4.0,7375,1214,2020-10-11,TKr3R>@Z}WA[,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/classic_stainless_steel_water_bottle_679.jpg,Classic Stainless Steel Water Bottle 679,Maple Street Press,"The Classic Stainless Steel Water Bottle 679 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Ergonomic, Waterproof, Modern, Limited Edition, Essential",189.59,4.4,9421,556,2020-01-20,O_5gBWz.GT)Y,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_external_hard_drive_138.jpg,Eco External Hard Drive 138,BlueRiver Outfitters,"The Eco External Hard Drive 138 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Wireless, Giftable, Ergonomic, Portable, Modern",750.27,2.4,6394,1562,2025-01-15,St7ps]SNop<#,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/professional_led_desk_lamp_794.jpg,Professional LED Desk Lamp 794,Maple Street Press,"The Professional LED Desk Lamp 794 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Compact, Ergonomic, Bestseller, Giftable, Lightweight",68.32,1.8,9354,195,2025-09-07,DL*nN:/e$cq|,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/compact_fitness_tracker_780.jpg,Compact Fitness Tracker 780,Summit Gear Co.,"The Compact Fitness Tracker 780 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Waterproof, Modern, New Arrival, Compact, Ergonomic",685.96,2.2,3832,88,2017-05-13,B}liibqC@I'y,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/wireless_external_hard_drive_961.jpg,Wireless External Hard Drive 961,UrbanNest,"The Wireless External Hard Drive 961 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Portable, Giftable, Waterproof, Ergonomic, Rechargeable",66.95,4.2,6655,563,2019-03-30,z|`J-$<d7qJ0,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_smartphone_stand_949.jpg,Eco Smartphone Stand 949,SilverLine Electronics,"The Eco Smartphone Stand 949 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Giftable, Bestseller, Compact, Limited Edition, Lightweight",140.76,1.9,8288,591,2020-02-01,)31G.DWyU>3b,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/premium_4k_monitor_367.jpg,Premium 4K Monitor 367,BrightLeaf Publishing,"The Premium 4K Monitor 367 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Bestseller, Essential, Giftable, Ergonomic, Limited Edition",240.13,3.5,9472,967,2020-06-08,"V!7a^PI,O;gu",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/classic_running_shoes_137.jpg,Classic Running Shoes 137,Horizon Tech,"The Classic Running Shoes 137 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Rechargeable, Premium, Versatile, Compact, Durable",410.04,4.2,4095,1380,2018-01-11,4cL"Tpfbay!{,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/professional_running_shoes_661.jpg,Professional Running Shoes 661,BrightLeaf Publishing,"The Professional Running Shoes 661 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Wireless, Limited Edition, Premium, Compact, Bestseller",560.59,1.1,7449,108,2018-06-18,>1"p8NHs+[DO,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/ultra_fitness_tracker_132.jpg,Ultra Fitness Tracker 132,NorthPeak,"The Ultra Fitness Tracker 132 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Modern, Waterproof, Premium, New Arrival, Portable",155.1,1.3,3120,1143,2020-10-11,"M*/482KRI[^,",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/classic_electric_kettle_697.jpg,Classic Electric Kettle 697,BrightLeaf Publishing,"The Classic Electric Kettle 697 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Essential, Compact, New Arrival, Bestseller, Durable",717.93,3.3,322,704,2016-02-17,W*At@3=iP697,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/classic_noise_cancelling_headphones_997.jpg,Classic Noise Cancelling Headphones 997,SilverLine Electronics,"The Classic Noise Cancelling Headphones 997 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Rechargeable, Waterproof, Durable, Portable, Ergonomic",443.41,2.4,1270,535,2025-05-16,0Q+ig}Og}/];,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/wireless_yoga_mat_659.jpg,Wireless Yoga Mat 659,NorthPeak,"The Wireless Yoga Mat 659 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Bestseller, Limited Edition, Giftable, Modern, Portable",483.17,3.7,3809,1992,2017-08-11,R`QqR`[T;Ewd,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/premium_electric_kettle_255.jpg,Premium Electric Kettle 255,BlueRiver Outfitters,"The Premium Electric Kettle 255 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Premium, Waterproof, Durable, Portable, Giftable",312.49,1.1,2471,944,2022-03-06,L5u.Ic<a;tsV,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/smart_gaming_mouse_815.jpg,Smart Gaming Mouse 815,UrbanNest,"The Smart Gaming Mouse 815 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Modern, Bestseller, Durable, Portable, Ergonomic",672.5,2.8,8139,1744,2024-06-12,mofc]C&;DGJC,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_4k_monitor_954.jpg,Eco 4K Monitor 954,Horizon Tech,"The Eco 4K Monitor 954 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Premium, Waterproof, Lightweight, Bestseller, Modern",326.56,1.0,8074,856,2019-03-10,T;gs_#t[D-K?,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/ultra_noise_cancelling_headphones_884.jpg,Ultra Noise Cancelling Headphones 884,Horizon Tech,"The Ultra Noise Cancelling Headphones 884 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Compact, Versatile, Giftable, New Arrival, Rechargeable",111.86,2.9,6103,299,2020-07-29,"S_&UL,j$5=QZ",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/eco_electric_kettle_687.jpg,Eco Electric Kettle 687,SilverLine Electronics,"The Eco Electric Kettle 687 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Bestseller, Waterproof, Modern, Durable, Essential",121.84,3.2,8813,194,2019-01-28,1[3`54[\JR3i,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/ultra_cookware_set_799.jpg,Ultra Cookware Set 799,Horizon Tech,"The Ultra Cookware Set 799 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Lightweight, New Arrival, Waterproof, Essential, Durable",245.51,5.0,7033,1850,2022-08-14,#-yCWXHmLVz[,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/compact_fitness_tracker_478.jpg,Compact Fitness Tracker 478,NorthPeak,"The Compact Fitness Tracker 478 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Wireless, Giftable, Durable, Premium, Lightweight",244.09,2.1,4425,504,2025-01-14,5(fsM['`=c[X,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/wireless_fitness_tracker_537.jpg,Wireless Fitness Tracker 537,BlueRiver Outfitters,"The Wireless Fitness Tracker 537 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Giftable, Compact, New Arrival, Limited Edition, Portable",444.28,1.3,3470,1458,2021-09-27,YR1e*R^tEOrH,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/advanced_running_shoes_272.jpg,Advanced Running Shoes 272,NorthPeak,"The Advanced Running Shoes 272 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Compact, Portable, Modern, Essential, Giftable",439.92,3.5,774,1998,2021-01-17,"###K&#./,2mS",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/classic_bluetooth_speaker_860.jpg,Classic Bluetooth Speaker 860,BrightLeaf Publishing,"The Classic Bluetooth Speaker 860 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Lightweight, Bestseller, Wireless, Modern, Premium",47.61,4.5,1826,1487,2018-03-03,-2bKM>P"pid(,Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
https://example.com/images/premium_graphic_t-shirt_196.jpg,Premium Graphic T-Shirt 196,BrightLeaf Publishing,"The Premium Graphic T-Shirt 196 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"New Arrival, Rechargeable, Limited Edition, Essential, Versatile",230.75,1.8,4963,1446,2020-09-11,#w1&FI{w)7;",Kalen Emsley,https://unsplash.com/@kalenemsley?utm_source=sse554_capstone&utm_medium=referral
